state_abbr,state_name,county_name,latitude,longitude,Population_2024,Arrests_2024,Violent_Crimes_2024,Property_Crimes_2024,Arrest_Rate,Violent_Crime_Rate,Property_Crime_Rate
MO,Missouri,GREENE,37.309098666666664,-93.41034400000001,4889.0,146,15,82.0,2986.295766005318,306.81120883616285,1677.2346083043565
MO,Missouri,"GREENE, WEBSTER",37.280804,-92.87608,5559.0,43,4,52.0,773.5204173412484,71.95538765965102,935.4200395754632
MO,Missouri,HARRISON,40.34562,-93.992582,2928.0,50,6,15.0,1707.650273224044,204.91803278688525,512.295081967213
MO,Missouri,HOLT,40.095724,-95.219072,1854.0,4,1,22.0,215.7497303128371,53.937432578209275,1186.6235167206041
MO,Missouri,HOWARD,39.146287,-92.68205,9093.0,97,30,46.0,1066.7546464313207,329.9241174529858,505.88364676124496
MO,Missouri,HOWELL,36.7584425,-91.87889899999999,26313.0,288,59,236.0,1094.516018697982,224.22376771937826,896.895070877513
MO,Missouri,IRON,37.62596,-90.699627,605.0,0,0,1.0,0.0,0.0,165.2892561983471
MO,Missouri,JACKSON,39.03139525,-94.34686625,166018.0,4528,987,5611.0,2727.415099567517,594.5138478960113,3379.7540025780336
MO,Missouri,"JACKSON, LAFAYETTE",39.007233,-94.342507,9157.0,213,6,123.0,2326.0893305667796,65.52364311455717,1343.2346838484218
MO,Missouri,JASPER,37.17726616666666,-94.37349766666667,16704.0,158,30,107.0,945.8812260536398,179.5977011494253,640.5651340996169
MO,Missouri,"JASPER, NEWTON",37.088596,-94.51099,53533.0,1155,315,2452.0,2157.547680869744,588.4220947826574,4580.35230605421
MO,Missouri,JEFFERSON,38.255035,-90.479924,233878.0,2979,598,2241.0,1273.7410102703118,255.68886342452046,958.1918778166395
MO,Missouri,"JEFFERSON, ST LOUIS",38.495453,-90.63114,13566.0,411,18,119.0,3029.6329057938965,132.68465280849182,877.1929824561403
MO,Missouri,JOHNSON,38.6495895,-93.844105,2834.0,85,6,27.0,2999.2942836979537,211.71489061397318,952.7170077628793
MO,Missouri,LACLEDE,37.65969,-92.594832,15567.0,203,65,322.0,1304.0405987023832,417.54994539731484,2068.4781910451597
MO,Missouri,LAFAYETTE,39.09919341666667,-93.81874991666666,33217.0,365,58,168.0,1098.8349339193785,174.60938675979168,505.76512026974143
MO,Missouri,"LAFAYETTE, SALINE",39.13584,-93.204164,203.0,0,0,0.0,0.0,0.0,0.0
MO,Missouri,LAWRENCE,37.106135,-93.833262,1789.0,6,2,2.0,335.3828954723309,111.79429849077697,111.79429849077697
MO,Missouri,LEWIS,40.084559,-91.728803,795.0,2,0,0.0,251.57232704402514,0.0,0.0
MO,Missouri,LINCOLN,39.018709,-90.9643555,16869.0,488,33,156.0,2892.8804315608513,195.62511115063134,924.7732527120755
MO,Missouri,LINN,39.824825000000004,-92.9966095,5671.0,30,3,3.0,529.0072297654735,52.90072297654734,52.90072297654734
MO,Missouri,LIVINGSTON,39.793904999999995,-93.555365,14834.0,537,43,96.0,3620.0620196845084,289.8746123769718,647.1619253067278
MO,Missouri,MACON,39.863918,-92.50857500000001,15234.0,158,21,109.0,1037.153735066299,137.84954706577392,715.5047919128266
MO,Missouri,MADISON,37.56045,-90.29444,8057.0,36,10,31.0,446.8164329154772,124.11567580985479,384.7585950105498
MO,Missouri,MARIES,38.162615,-91.923601,7893.0,30,14,17.0,380.0836183960471,177.37235525148864,215.38071709109337
MO,Missouri,MARION,39.7857,-91.515366,7872.0,17,1,49.0,215.95528455284554,12.703252032520327,622.459349593496
MO,Missouri,"MARION, MONROE, RALLS",39.65434,-91.73428,2654.0,22,7,15.0,828.9374529012812,263.7528259231349,565.1846269781462
MO,Missouri,"MARION, RALLS",39.807538,-91.635379,16762.0,573,61,407.0,3418.446486099511,363.91838682734755,2428.111203913614
MO,Missouri,MCDONALD,36.630218,-94.343956,386.0,0,0,0.0,0.0,0.0,0.0
MO,Missouri,MISSISSIPPI,36.8763095,-89.3226995,11790.0,149,47,147.0,1263.782866836302,398.6429177268872,1246.8193384223919
MO,Missouri,MONTGOMERY,38.965672285714284,-91.490364,11583.0,227,34,54.0,1959.768626435293,293.5336268669602,466.2004662004662
MO,Missouri,MORGAN,38.420807,-92.874835,1062.0,0,0,2.0,0.0,0.0,188.32391713747646
MO,Missouri,NEW MADRID,36.57012985714286,-89.662144,11765.0,272,61,260.0,2311.942201444964,518.4870378240544,2209.944751381215
MO,Missouri,"NEW MADRID, SCOTT",36.8779,-89.58977,16026.0,693,166,595.0,4324.223137401722,1035.8167977037313,3712.716835142893
MO,Missouri,NEWTON,36.908014,-94.334742,2092.0,2,2,7.0,95.60229445506693,95.60229445506693,334.6080305927342
MO,Missouri,NODAWAY,40.354672,-94.8768805,20710.0,584,45,221.0,2819.8937711250605,217.28633510381457,1067.117334620956
MO,Missouri,NOT SPECIFIED,38.503233,-92.280027,0.0,9592,112,406.0,inf,inf,inf
MO,Missouri,OSAGE,38.4703115,-91.848972,13612.0,34,12,50.0,249.77960622979722,88.15750808110491,367.32295033793713
MO,Missouri,PEMISCOT,36.138668499999994,-89.742628,6810.0,599,71,245.0,8795.888399412628,1042.5844346549193,3597.6505139500737
MO,Missouri,PETTIS,38.709002,-93.227925,43947.0,992,223,939.0,2257.2644321569164,507.4294035997907,2136.664618745307
MO,Missouri,PHELPS,37.939422,-91.72435966666667,4101.0,100,13,102.0,2438.4296513045597,316.9958546695928,2487.198244330651
MO,Missouri,PLATTE,39.254875,-94.62181700000001,13940.0,462,41,402.0,3314.2037302725967,294.11764705882354,2883.787661406026
MO,Missouri,POLK,37.6159384,-93.4028344,32961.0,284,75,306.0,861.6243439216042,227.54164012014198,928.3698916901792
MO,Missouri,PULASKI,37.824835,-92.207022,41507.0,11,113,171.0,26.50155395475462,272.2432360806611,411.97870238754905
MO,Missouri,PUTNAM,40.476955,-93.002,2944.0,8,7,14.0,271.7391304347826,237.7717391304348,475.5434782608696
MO,Missouri,RALLS,39.553455,-91.524787,539.0,0,0,0.0,0.0,0.0,0.0
MO,Missouri,RANDOLPH,39.440773,-92.518582,10925.0,72,39,24.0,659.0389016018307,356.97940503432494,219.67963386727692
MO,Missouri,RAY,39.30197880000001,-93.9921988,7921.0,210,20,108.0,2651.180406514329,252.4933720489837,1363.464209064512
MO,Missouri,REYNOLDS,37.360857,-90.969516,5746.0,7,6,5.0,121.82387747998607,104.42046641141664,87.0170553428472
MO,Missouri,SALINE,39.128125,-93.202842,21450.0,464,73,210.0,2163.170163170163,340.3263403263403,979.0209790209791
MO,Missouri,SCOTT,37.047793,-89.568098,14695.0,20,3,10.0,136.10071452875127,20.41510717931269,68.05035726437563
MO,Missouri,SHANNON,37.15198,-91.398364,991.0,24,8,10.0,2421.7961654894043,807.2653884964682,1009.0817356205853
MO,Missouri,"SHANNON, TEXAS",37.314257,-91.964478,476.0,0,0,0.0,0.0,0.0,0.0
MO,Missouri,SHELBY,39.797531,-92.088719,4358.0,12,1,2.0,275.35566773749423,22.946305644791188,45.892611289582376
MO,Missouri,ST CHARLES,38.77781675,-90.64533925,422129.0,8077,513,2596.0,1913.3961419376542,121.52683184524162,614.9778859069147
MO,Missouri,"ST CHARLES, WARREN",38.781102,-90.674915,639.0,100,0,26.0,15649.45226917058,0.0,4068.8575899843504
MO,Missouri,ST CLAIR,38.072573999999996,-93.75694400000002,2731.0,16,4,5.0,585.865983156353,146.46649578908824,183.08311973636032
MO,Missouri,ST FRANCOIS,37.8364705,-90.48896225,66989.0,1260,149,1125.0,1880.9058203585662,222.424577169386,1679.3801967487198
MO,Missouri,ST LOUIS,38.663768659574465,-90.36815634042554,909748.0,22189,3485,16400.0,2439.027071232913,383.07311475265675,1802.6970106007377
MO,Missouri,ST LOUIS CITY,38.625248,-90.19926,277294.0,9256,3803,16070.0,3337.9734144986915,1371.4685496260288,5795.293082432365
MO,Missouri,STE GENEVIEVE,37.973085,-90.051278,18801.0,272,39,92.0,1446.7315568320835,207.43577469283548,489.3356736343811
MO,Missouri,STODDARD,36.861375333333335,-89.98171916666666,28469.0,531,70,348.0,1865.1866942990623,245.88148512417013,1222.3822403315887
MO,Missouri,STONE,36.747857,-93.467782,29944.0,159,75,290.0,530.9911835426129,250.46753940689285,968.4744857066524
MO,Missouri,SULLIVAN,40.202512,-93.12503799999999,5768.0,18,2,19.0,312.0665742024965,34.674063800277395,329.4036061026352
MO,Missouri,TANEY,36.649827,-93.042819,10337.0,75,18,96.0,725.5489987423817,174.13175969817163,928.7027183902487
MO,Missouri,TEXAS,37.314257,-91.964478,21354.0,251,32,138.0,1175.42380818582,149.85482813524396,646.2489463332397
MO,Missouri,"TEXAS, WRIGHT",37.267636,-92.48001,4759.0,357,13,73.0,7501.575961336415,273.16663164530365,1533.9357007774743
MO,Missouri,WARREN,38.78656525,-91.155807,38415.0,356,42,175.0,926.7213328127034,109.33229207340882,455.5512169725368
MO,Missouri,WASHINGTON,37.93955,-90.84258349999999,23701.0,345,19,160.0,1455.634783342475,80.16539386523776,675.0770009704232
MO,Missouri,WAYNE,37.1346975,-90.578071,10829.0,70,53,97.0,646.4124111182934,489.4265398467079,895.7429125496352
MO,Missouri,WEBSTER,37.280804,-92.87608,1930.0,49,1,19.0,2538.860103626943,51.81347150259067,984.4559585492228
MO,Missouri,WRIGHT,37.267636,-92.48001,14018.0,9,11,27.0,64.20316735625624,78.47053787986874,192.60950206876873
MS,Mississippi,ADAMS,31.559797,-91.40519,14842.0,227,39,234.0,1529.4434712302925,262.7678210483762,1576.6069262902574
MS,Mississippi,AMITE,31.203933,-90.795542,11548.0,2,12,7.0,17.319016279875303,103.91409767925182,60.616556979563555
MS,Mississippi,ATTALA,33.05956,-89.590065,10496.0,54,9,41.0,514.4817073170732,85.7469512195122,390.625
MS,Mississippi,CALHOUN,33.936634,-89.337114,11647.0,155,18,26.0,1330.81480209496,154.54623508199538,223.23345067399327
MS,Mississippi,CARROLL,33.440795,-89.918887,8560.0,54,3,13.0,630.8411214953271,35.046728971962615,151.86915887850466
MS,Mississippi,CHICKASAW,33.920464,-89.023445,10734.0,31,7,6.0,288.8019377678405,65.21334078628657,55.89714924538848
MS,Mississippi,CLARKE,32.048448,-88.685964,1947.0,118,0,28.0,6060.606060606061,0.0,1438.1099126861839
MS,Mississippi,CLAY,33.661733,-88.783326,8459.0,169,8,38.0,1997.872088899397,94.57382669346259,449.22567679394723
MS,Mississippi,COAHOMA,34.22867,-90.603165,13557.0,0,0,0.0,0.0,0.0,0.0
MS,Mississippi,COVINGTON,31.633331,-89.548897,14914.0,0,0,1.0,0.0,0.0,6.705109293281481
MS,Mississippi,DESOTO,34.886798666666664,-90.01300333333334,92135.0,3402,138,1102.0,3692.4078797416832,149.78021381668202,1196.0709827969827
MS,Mississippi,FORREST,31.337318,-89.263794,11505.0,202,15,45.0,1755.7583659278575,130.3780964797914,391.13428943937424
MS,Mississippi,"FORREST, LAMAR",31.18858,-89.259447,48307.0,1334,107,1679.0,2761.5045438549278,221.4999896495332,3475.6867534725816
MS,Mississippi,GEORGE,30.855431,-88.642268,23012.0,217,78,299.0,942.9862680340692,338.9535894316009,1299.322092821137
MS,Mississippi,GRENADA,33.78707,-89.80123,12139.0,0,0,0.0,0.0,0.0,0.0
MS,Mississippi,HANCOCK,30.3485835,-89.429547,35411.0,1570,21,484.0,4433.650560560278,59.303606224054676,1366.806924402022
MS,Mississippi,HARRISON,30.40010825,-89.039428,144145.0,5839,655,4638.0,4050.7821984806965,454.4035519789102,3217.593395539214
MS,Mississippi,HINDS,32.288206333333335,-90.36913666666668,29564.0,112,2,72.0,378.8391286700041,6.764984440535787,243.5394398592883
MS,Mississippi,JACKSON,30.4422635,-88.6308945,126403.0,270,47,369.0,213.6025252565208,37.182661803912886,291.92345118391177
MS,Mississippi,JASPER,32.016989,-89.11943,14108.0,47,21,63.0,333.1443152821094,148.85171533881484,446.55514601644455
MS,Mississippi,JEFFERSON DAVIS,31.565195,-89.826175,10904.0,0,0,0.0,0.0,0.0,0.0
MS,Mississippi,JONES,31.621044,-89.167262,44098.0,0,0,0.0,0.0,0.0,0.0
MS,Mississippi,KEMPER,32.750136,-88.625631,0.0,0,0,0.0,0.0,0.0,0.0
MS,Mississippi,LAFAYETTE,34.349298,-89.485903,0.0,125,14,53.0,inf,inf,inf
MS,Mississippi,LAMAR,31.197135,-89.514952,1958.0,38,1,19.0,1940.7558733401431,51.07252298263534,970.3779366700716
MS,Mississippi,LAUDERDALE,32.365,-88.69815,36914.0,0,0,0.0,0.0,0.0,0.0
MS,Mississippi,LEE,34.275077499999995,-88.6909435,36379.0,130,53,401.0,357.34902003903346,145.68844663129826,1102.2842848896341
MS,Mississippi,LINCOLN,31.535216,-90.453566,34745.0,116,25,199.0,333.8609871924018,71.9527989638797,572.7442797524824
MS,Mississippi,LOWNDES,33.471424,-88.439723,34243.0,707,57,313.0,2064.655550039424,166.45737815027888,914.0554273866193
MS,Mississippi,MADISON,32.63437,-90.03416,28064.0,696,14,109.0,2480.0456100342076,49.88597491448119,388.39794754846065
MS,Mississippi,MARION,31.251913,-89.83723,5686.0,0,0,0.0,0.0,0.0,0.0
MS,Mississippi,MONROE,33.89003,-88.485038,22364.0,287,33,189.0,1283.31246646396,147.55857628331248,845.1082096226078
MS,Mississippi,NOT SPECIFIED,32.752518,-89.119274,0.0,3100,3,0.0,inf,inf,0.0
MS,Mississippi,OKTIBBEHA,33.422313,-88.876151,25847.0,141,49,215.0,545.5178550702209,189.57712693929665,831.8180059581383
MS,Mississippi,PEARL RIVER,30.835808,-89.53094,2816.0,132,7,45.0,4687.5,248.57954545454544,1598.0113636363635
MS,Mississippi,PIKE,31.177517,-90.397725,24223.0,203,68,286.0,838.0464847459027,280.7249308508442,1180.6960326961978
MS,Mississippi,PRENTISS,34.657475,-88.53311,14364.0,310,51,64.0,2158.1732108047895,355.0543024227235,445.55834029518235
MS,Mississippi,RANKIN,32.27026966666667,-90.021494,122512.0,931,13,246.0,759.9255583126551,10.611205432937181,200.79665665404204
MS,Mississippi,SCOTT,32.427127,-89.533209,8825.0,173,41,57.0,1960.3399433427762,464.58923512747873,645.8923512747875
MS,Mississippi,SHARKEY,32.89249,-90.827388,1801.0,0,0,1.0,0.0,0.0,55.52470849528041
MS,Mississippi,STONE,30.790184,-89.112297,14700.0,647,40,161.0,4401.360544217687,272.10884353741494,1095.2380952380954
MS,Mississippi,TALLAHATCHIE,33.955891,-90.172833,9320.0,12,16,99.0,128.75536480686696,171.67381974248926,1062.2317596566522
MS,Mississippi,TATE,34.649553,-89.943105,27070.0,796,54,278.0,2940.5245659401553,199.48282231252307,1026.967122275582
MS,Mississippi,TISHOMINGO,34.81205,-88.1916,3056.0,74,5,33.0,2421.4659685863876,163.61256544502618,1079.8429319371728
MS,Mississippi,WALTHALL,31.116783,-90.141716,12440.0,18,25,66.0,144.69453376205786,200.96463022508038,530.5466237942122
MS,Mississippi,WARREN,32.357005,-90.851791,19785.0,794,127,765.0,4013.141268637857,641.9004296183978,3866.565579984837
MS,Mississippi,WASHINGTON,33.273131,-90.94443,2113.0,0,0,0.0,0.0,0.0,0.0
MS,Mississippi,WAYNE,31.676039,-88.647575,15207.0,146,48,151.0,960.084171763004,315.6441112645492,992.9637666863944
MS,Mississippi,WINSTON,33.12223,-89.0554,5864.0,111,46,97.0,1892.9058663028648,784.4474761255117,1654.1609822646658
MT,Montana,BEAVERHEAD,45.2169085,-112.635155,9958.0,317,42,22.0,3183.3701546495276,421.7714400482024,220.92789716810606
MT,Montana,BIG HORN,45.407869,-107.518163,12516.0,130,51,99.0,1038.6705017577501,407.4784276126558,790.9875359539789
MT,Montana,BLAINE,48.428282,-108.967648,6794.0,35,10,13.0,515.1604356785399,147.18869590815427,191.34530468060052
MT,Montana,BROADWATER,46.330928,-111.496597,8381.0,144,23,34.0,1718.172055840592,274.43025891898344,405.67951318458415
MT,Montana,CARBON,45.224475000000005,-109.028551,11623.0,55,19,43.0,473.1996902692936,163.46898391121053,369.956121483266
MT,Montana,CARTER,45.516825,-104.515324,1409.0,0,0,0.0,0.0,0.0,0.0
MT,Montana,CASCADE,47.316443,-111.350571,84214.0,3625,455,2260.0,4304.509938965018,540.2902130287126,2683.6392998788797
MT,Montana,CHOUTEAU,47.886837,-110.436189,5772.0,8,8,20.0,138.6001386001386,138.6001386001386,346.5003465003465
MT,Montana,CUSTER,46.407517999999996,-105.837885,11905.0,125,31,74.0,1049.9790004199917,260.3947921041579,621.5875682486351
MT,Montana,DANIELS,48.794429,-105.541739,1610.0,6,5,2.0,372.67080745341616,310.5590062111801,124.22360248447205
MT,Montana,DAWSON,47.2017325,-104.793611,8684.0,121,38,54.0,1393.367111929986,437.5863657300783,621.8332565637955
MT,Montana,DEER LODGE,46.098893,-113.137602,9661.0,241,38,58.0,2494.5657799399646,393.33402339302353,600.3519304419832
MT,Montana,FALLON,46.318184,-104.405718,2953.0,43,8,3.0,1456.1462919065357,270.9109380291229,101.5916017609211
MT,Montana,FERGUS,47.143640500000004,-109.3238935,11754.0,275,54,108.0,2339.6290624468265,459.41807044410416,918.8361408882083
MT,Montana,FLATHEAD,48.29808075,-114.15050450000001,115610.0,1996,353,1562.0,1726.4942479024305,305.33690857192283,1351.094196003806
MT,Montana,GALLATIN,45.66566616666666,-110.6720775,127479.0,2460,476,1743.0,1929.7296025227683,373.39483365887713,1367.2840232508884
MT,Montana,GARFIELD,47.281174,-106.982212,1212.0,2,1,1.0,165.01650165016503,82.50825082508251,82.50825082508251
MT,Montana,GLACIER,48.634260499999996,-112.32859400000001,13428.0,343,34,159.0,2554.364015490021,253.20226392612452,1184.0929401251117
MT,Montana,GOLDEN VALLEY,46.380624,-109.174586,832.0,1,0,3.0,120.1923076923077,0.0,360.5769230769231
MT,Montana,GRANITE,46.395358,-113.425683,3658.0,37,6,30.0,1011.4816839803171,164.02405686167305,820.1202843083653
MT,Montana,HILL,48.5910175,-109.8908355,16115.0,901,88,440.0,5591.064225876512,546.0750853242321,2730.3754266211604
MT,Montana,JEFFERSON,46.124381,-112.058861,13231.0,114,46,117.0,861.6128788451364,347.66835462172173,884.2869019726401
MT,Montana,JUDITH BASIN,47.032558,-110.30532,2097.0,8,2,0.0,381.4973772055317,95.37434430138292,0.0
MT,Montana,LAKE,47.639807000000005,-114.12684025,33721.0,681,151,514.0,2019.5130630764213,447.7921769817028,1524.272708401293
MT,Montana,LEWIS AND CLARK,46.765018999999995,-112.151995,75570.0,1683,272,1195.0,2227.07423580786,359.9311896255128,1581.315336773852
MT,Montana,LIBERTY,48.559654,-111.036924,1961.0,3,4,1.0,152.9831718510964,203.97756246812853,50.99439061703213
MT,Montana,LINCOLN,48.504564,-115.44162975,22441.0,298,30,134.0,1327.9265629873892,133.6838821799385,597.1213404037253
MT,Montana,MADISON,45.319288,-111.917328,8636.0,94,15,26.0,1088.4668828161186,173.69152385363594,301.06530801296896
MT,Montana,MCCONE,47.629628,-105.757222,1642.0,10,2,6.0,609.0133982947624,121.80267965895248,365.4080389768575
MT,Montana,MEAGHER,46.585706,-110.921781,2103.0,11,5,5.0,523.0622919638612,237.75558725630054,237.75558725630054
MT,Montana,MINERAL,47.155213,-115.06455,5225.0,1,10,19.0,19.138755980861244,191.38755980861245,363.6363636363636
MT,Montana,MISSOULA,46.97614633333333,-113.92670066666666,121808.0,3865,609,3104.0,3173.0264022067518,499.9671614343886,2548.2726914488376
MT,Montana,MUSSELSHELL,46.449062,-108.541885,5454.0,54,16,23.0,990.0990099009902,293.3626696002934,421.7088375504217
MT,Montana,NOT SPECIFIED,47.45836822222222,-109.97914655555556,0.0,3515,158,216.0,inf,inf,inf
MT,Montana,PARK,45.421905,-110.532798,17954.0,177,67,165.0,985.8527347666258,373.17589395120865,919.0152612231257
MT,Montana,PETROLEUM,47.141917,-108.226575,568.0,0,4,2.0,0.0,704.2253521126761,352.11267605633805
MT,Montana,PHILLIPS,48.250155,-107.928833,4218.0,77,18,32.0,1825.5097202465622,426.74253200568995,758.6533902323376
MT,Montana,PONDERA,48.16892,-111.947105,6148.0,57,10,35.0,927.1307742355237,162.6545217957059,569.2908262849708
MT,Montana,POWDER RIVER,45.408911,-105.555245,1741.0,1,0,0.0,57.43825387708214,0.0,0.0
MT,Montana,POWELL,46.399834,-112.73435599999999,7126.0,176,29,36.0,2469.828795958462,406.96042660679205,505.1922537187763
MT,Montana,PRAIRIE,46.852434,-105.375808,1108.0,6,1,1.0,541.5162454873646,90.25270758122744,90.25270758122744
MT,Montana,RAVALLI,46.333987,-114.13609333333333,48415.0,927,102,369.0,1914.6958587214706,210.6785087266343,762.1604874522359
MT,Montana,RICHLAND,47.75068,-104.3609735,10944.0,278,37,57.0,2540.2046783625733,338.0847953216374,520.8333333333333
MT,Montana,ROOSEVELT,48.186341,-105.31898000000001,10062.0,220,37,54.0,2186.4440469091633,367.72013516199564,536.6726296958855
MT,Montana,ROSEBUD,46.161718,-106.701989,8031.0,70,3,11.0,871.6224629560454,37.35524841240194,136.96924417880712
MT,Montana,SANDERS,47.756469,-115.180225,13978.0,67,27,46.0,479.32465302618397,193.16068107025328,329.08856774932036
MT,Montana,SHERIDAN,48.778225,-104.55745,3449.0,30,9,53.0,869.8173383589447,260.9452015076834,1536.6772977674689
MT,Montana,SILVER BOW,46.011528,-112.540474,36384.0,1083,177,867.0,2976.583113456464,486.47757255936676,2382.9155672823217
MT,Montana,STILLWATER,45.658928,-109.382156,9139.0,177,24,77.0,1936.7545683335156,262.61078892657844,842.5429478061058
MT,Montana,SWEET GRASS,45.81306,-109.941312,3757.0,58,5,6.0,1543.7849347883948,133.08490817141336,159.70188980569603
MT,Montana,TETON,47.819035,-112.281725,6426.0,27,12,39.0,420.16806722689074,186.74136321195147,606.9094304388423
MT,Montana,TOOLE,48.645052,-111.733493,5136.0,47,17,39.0,915.1090342679126,330.9968847352025,759.3457943925233
MT,Montana,TREASURE,46.209558,-107.280369,769.0,6,4,5.0,780.2340702210663,520.1560468140442,650.1950585175553
MT,Montana,VALLEY,48.34998,-106.670514,7372.0,85,23,45.0,1153.0113944655452,311.99131850244163,610.4177970699945
MT,Montana,WHEATLAND,46.497047,-109.857147,2030.0,23,1,4.0,1133.0049261083743,49.26108374384236,197.04433497536945
MT,Montana,WIBAUX,46.962966,-104.274518,893.0,1,0,2.0,111.98208286674132,0.0,223.96416573348264
MT,Montana,YELLOWSTONE,45.84794466666667,-108.44226400000001,171036.0,5058,1182,4676.0,2957.2721532308988,691.0825791061532,2733.9273603218035
NC,North Carolina,ALAMANCE,36.05586975,-79.42675875,104231.0,2845,241,1003.0,2729.5142519979663,231.2172002571212,962.2856923564008
NC,North Carolina,"ALAMANCE, GUILFORD",36.073987,-79.4711475,70525.0,2441,603,2005.0,3461.183977313009,855.0159517901454,2842.9634881247785
NC,North Carolina,"ALAMANCE, ORANGE",36.096394,-79.26827,20920.0,241,64,672.0,1152.0076481835563,305.92734225621416,3212.2370936902485
NC,North Carolina,ALEXANDER,35.9238945,-81.17379349999999,36728.0,1063,81,315.0,2894.249618819429,220.5401873230233,857.6562840339795
NC,North Carolina,ALLEGHANY,36.45362666666667,-81.09510933333333,11577.0,297,25,89.0,2565.4314589271835,215.94540900060463,768.7656560421525
NC,North Carolina,ANSON,34.974996,-80.109959,19014.0,868,128,0.0,4565.057326180709,673.1881771326391,0.0
NC,North Carolina,ASHE,36.432292249999996,-81.48886499999999,27419.0,706,30,130.0,2574.856851088661,109.41318064116123,474.1237827783654
NC,North Carolina,AVERY,36.072894,-81.920363,16940.0,349,26,2.0,2060.2125147579695,153.48288075560802,11.80637544273908
NC,North Carolina,"AVERY, WATAUGA",36.1998155,-81.7939395,971.0,29,1,3.0,2986.6117404737383,102.98661174047373,308.9598352214212
NC,North Carolina,BEAUFORT,35.49804725,-76.89539400000001,11768.0,569,57,366.0,4835.146159075459,484.3643779741672,3110.1291638341263
NC,North Carolina,BERTIE,36.06133,-76.962367,15633.0,528,57,148.0,3377.470734983688,364.61331798119363,946.7152817757308
NC,North Carolina,BLADEN,34.591938,-78.539489,29645.0,865,62,317.0,2917.861359419801,209.14150784280653,1069.3202900995109
NC,North Carolina,BRUNSWICK,34.02491392307692,-78.1946526923077,169166.0,1378,310,1867.0,814.5844909733635,183.2519537022806,1103.6496695553478
NC,North Carolina,BUNCOMBE,35.61295925,-82.51886300000001,279055.0,4033,966,5387.0,1445.2348103420472,346.168318073498,1930.4438193187723
NC,North Carolina,BURKE,35.71579319999999,-81.686541,86225.0,2015,164,978.0,2336.909249057698,190.20005798782256,1134.2418092200637
NC,North Carolina,"BURKE, CALDWELL, CATAWBA",35.729954,-81.343346,44682.0,1590,183,1272.0,3558.4799248019335,409.5608970055056,2846.7839398415467
NC,North Carolina,"BURKE, CATAWBA",35.728912,-81.37934,5245.0,0,0,0.0,0.0,0.0,0.0
NC,North Carolina,CABARRUS,35.387845,-80.552868,195908.0,6263,232,1725.0,3196.9087530881848,118.42293321354923,880.51534393695
NC,North Carolina,"CABARRUS, ROWAN",35.493385,-80.62674,60725.0,2393,103,1091.0,3940.7163441745574,169.61712638946068,1796.6241251543845
NC,North Carolina,CALDWELL,35.930827,-81.54339725,80648.0,2500,123,1435.0,3099.890883840889,152.51463148497172,1779.3373673246704
NC,North Carolina,"CALDWELL, WATAUGA",36.235371,-81.709919,1347.0,37,2,38.0,2746.844840386043,148.47809948032665,2821.0838901262064
NC,North Carolina,CAMDEN,36.342344,-76.162488,11433.0,231,25,70.0,2020.4670690107582,218.66526720895652,612.2627481850783
NC,North Carolina,"CAMDEN, PASQUOTANK",36.265169,-76.260712,19064.0,129,64,465.0,676.6680654637012,335.71128829206884,2439.1523289970623
NC,North Carolina,CARTERET,34.8095241,-76.6249429,70756.0,1994,144,960.0,2818.1355644750975,203.5163095709198,1356.7753971394652
NC,North Carolina,CASWELL,36.393097,-79.332546,23008.0,605,20,51.0,2629.52016689847,86.92628650904034,221.66203059805287
NC,North Carolina,CATAWBA,35.663182,-81.214151,111994.0,1395,162,762.0,1245.6024429880172,144.65060628247943,680.3935925138848
NC,North Carolina,CHATHAM,35.704994,-79.251454,79911.0,1066,113,834.0,1333.9840572637058,141.407315638648,1043.6610729436497
NC,North Carolina,"CHATHAM, DURHAM, WAKE",35.789846,-78.650624,181793.0,1264,131,2410.0,695.2962985373474,72.05998030727255,1325.6836071795944
NC,North Carolina,"CHATHAM, WAKE",35.733063,-78.85477,74774.0,332,42,394.0,444.00460052959585,56.16925669350309,526.9211223152432
NC,North Carolina,CHEROKEE,35.119876,-84.052092,30551.0,913,72,365.0,2988.445550063828,235.67150011456255,1194.7235769696572
NC,North Carolina,CHOWAN,36.127288,-76.60207,14053.0,488,48,54.0,3472.568134917811,341.5640788443749,384.2595886999217
NC,North Carolina,CLAY,35.052997,-83.752264,12201.0,216,14,151.0,1770.3466928940252,114.74469305794607,1237.60347512499
NC,North Carolina,CLEVELAND,35.293855666666666,-81.46907266666666,87142.0,3497,381,1043.0,4012.9902917077875,437.21741525326473,1196.8970186592
NC,North Carolina,"CLEVELAND, GASTON",35.33463,-81.557114,12045.0,273,79,274.0,2266.500622665006,655.8738065587381,2274.802822748028
NC,North Carolina,COLUMBUS,34.27389960000001,-78.67438639999999,10576.0,641,45,497.0,6060.89258698941,425.4916792738275,4699.319213313162
NC,North Carolina,CRAVEN,35.1104325,-77.08543075,99661.0,1140,242,797.0,1143.8777455574398,242.8231705481583,799.7110203590171
NC,North Carolina,CUMBERLAND,35.0399722,-78.88854280000001,339815.0,5185,1577,7410.0,1525.8302311551874,464.0760413754543,2180.598266703942
NC,North Carolina,CURRITUCK,36.401684,-76.01981,32969.0,657,69,235.0,1992.781097394522,209.28751251175345,712.7908034820589
